video_id,video_title,channel,comment_text,comment_author,comment_likes,sentiment,polarity,themes,language_region
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,ما هو مصدر هذا الفيديو؟,User194,0,neutral,-0.0287,neutral,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,Quelqu'un peut traduire en français?,User176,0,neutral,0.0323,neutral,English
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,أريد أن أعرف المزيد عن الوضع الحالي,User144,2,neutral,0.0402,neutral,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,متى سيتم نشر البيان القادم؟,User111,3,neutral,-0.0105,neutral,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,Libre Palestina! Solidaridad desde España 🇪🇸,User45,1,positive,0.1868,pride,Spanish
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,Quelqu'un peut traduire en français?,User7,5,neutral,-0.0101,neutral,English
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,أحتاج إلى مصادر إضافية لفهم الموقف,Sarah_France,1,neutral,0.0122,neutral,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,Watching from India 🇮🇳,User176,10,neutral,-0.0347,neutral,English
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,ربنا افرغ عليهم صبرا وثبت أقدامهم وانصرهم على القوم الكافرين,User113,1,positive,0.3006,martyrdom,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,Does anyone have the full transcript?,User114,1,neutral,0.0414,neutral,English
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,شكرا على المشاركة,User106,0,neutral,0.0179,neutral,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,Watching from India 🇮🇳,User104,2,neutral,-0.017,neutral,English
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,Can someone explain the context?,User90,0,neutral,0.0057,neutral,English
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,أريد أن أعرف المزيد عن الوضع الحالي,User10,1,neutral,-0.0365,neutral,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,Bu konuşma ne zaman yapıldı?,User106,1,neutral,0.0256,neutral,English
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,ما هو مصدر هذا الفيديو؟,User91,2,neutral,-0.0097,neutral,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,الناس الشجعان الذين يعيشون المعاناة، يقاتلون ولكنهم يقاومون بشدة,User180,20,positive,0.2671,leadership,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,ما هو مصدر هذا الفيديو؟,User143,0,neutral,-0.037,neutral,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,Does anyone have the full transcript?,User1,0,neutral,-0.0013,neutral,English
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,His words give hope to millions. Long live Palestine!,User17,0,positive,0.3695,leadership,English
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,Bu konuşma ne zaman yapıldı?,User32,0,neutral,-0.0139,neutral,English
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,الناس الشجعان الذين يعيشون المعاناة، يقاتلون ولكنهم يقاومون بشدة,User23,1,positive,0.2656,pride,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,Link to the original statement?,User86,2,neutral,0.0276,neutral,English
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,أريد أن أعرف المزيد عن الوضع الحالي,User139,0,neutral,0.0486,neutral,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,متى سيتم نشر البيان القادم؟,User28,2,neutral,0.0241,neutral,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,أطالب كل من يستطيع ويقدر على التبرع أن يتبرع لهؤلاء الأبطال❤,User178,5,positive,0.2643,leadership,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,ما هو مصدر هذا الفيديو؟,User67,5,neutral,0.025,neutral,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,Link to the original statement?,User165,1,neutral,0.0393,neutral,English
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,Can someone explain the context?,User110,1,neutral,-0.018,neutral,English
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,Link to the original statement?,User176,8,neutral,-0.0036,neutral,English
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,May Allah protect him and all the people of Gaza 🤲,User62,0,positive,0.226,leadership,English
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,متى سيتم نشر البيان القادم؟,User88,10,neutral,-0.0431,neutral,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,May Allah protect him and all the people of Gaza 🤲,User140,5,positive,0.3459,leadership,English
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,His words give hope to millions. Long live Palestine!,User190,2,positive,0.278,solidarity,English
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,Does anyone have the full transcript?,User138,1,neutral,0.0189,neutral,English
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,Link to the original statement?,User167,3,neutral,-0.0013,neutral,English
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,Quelqu'un peut traduire en français?,User182,2,neutral,-0.0312,neutral,English
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,Allah'ın izniyle zafer bizimdir! Filistin'e destek Türkiye'den 🇹🇷,User151,2,positive,0.188,resistance,Turkish
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,May Allah protect him and all the people of Gaza 🤲,User156,0,positive,0.3232,admiration,English
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,Bu konuşma ne zaman yapıldı?,User3,0,neutral,-0.0282,neutral,English
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,Voice of truth in a world of lies. Respect from France 🇫🇷,User92,20,positive,0.352,admiration,French
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,متى سيتم نشر البيان القادم؟,User77,0,neutral,0.0479,neutral,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,يا ليت يضعون ترجمة للإنجليزية,User189,1,neutral,0.035,neutral,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,أطالب كل من يستطيع ويقدر على التبرع أن يتبرع لهؤلاء الأبطال❤,User142,0,positive,0.2748,martyrdom,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,Bu konuşma ne zaman yapıldı?,User49,25,neutral,-0.0268,neutral,English
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,شكرا على المشاركة,User54,0,neutral,0.0432,neutral,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,أحتاج إلى مصادر إضافية لفهم الموقف,User62,2,neutral,-0.0262,neutral,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,إذا نطق أرعب، وإذا صمت أربك - فإن عاش فهو سيفًا، وإن قُتل فهو شهيدًا 🇵🇸,User84,10,positive,0.2397,admiration,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,يا ليت يضعون ترجمة للإنجليزية,User131,15,neutral,0.0297,neutral,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,May Allah protect him and all the people of Gaza 🤲,User110,0,positive,0.4418,martyrdom,English
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,أحتاج إلى مصادر إضافية لفهم الموقف,User51,0,neutral,0.0084,neutral,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,Libre Palestina! Solidaridad desde España 🇪🇸,User189,3,positive,0.2564,hope,Spanish
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,Quelqu'un peut traduire en français?,User84,3,neutral,0.0339,neutral,English
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,اللهم احفظ لنا إخواننا في غزة,User141,0,neutral,0.0445,neutral,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,Does anyone have the full transcript?,Mehmet_Turkey,2,neutral,-0.0393,neutral,English
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,الحمد لله على نعمة الإسلام والمقاومة,User139,1,positive,0.4258,eloquence,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,Quelqu'un peut traduire en français?,User73,2,neutral,0.0398,neutral,English
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,Link to the original statement?,User144,2,neutral,0.0087,neutral,English
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,شكرا على المشاركة,User189,0,neutral,-0.043,neutral,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,أحتاج إلى مصادر إضافية لفهم الموقف,User62,3,neutral,-0.0013,neutral,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,Can someone explain the context?,User70,0,neutral,0.0151,neutral,English
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,في أمان الله يا أبو عبيدة,User60,15,neutral,0.0448,neutral,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,His words give hope to millions. Long live Palestine!,User73,20,positive,0.1511,resistance,English
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,May Allah protect him and all the people of Gaza 🤲,User73,0,positive,0.25,eloquence,English
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,ما هو مصدر هذا الفيديو؟,User45,1,neutral,0.035,neutral,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,النصر بإذن الله - الله يثبتكم ويثبت أهل غزة يا رب,User135,3,positive,0.2994,admiration,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,النصر بإذن الله - الله يثبتكم ويثبت أهل غزة يا رب,User23,2,positive,0.3422,admiration,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,الناس الشجعان الذين يعيشون المعاناة، يقاتلون ولكنهم يقاومون بشدة,User116,5,positive,0.3935,eloquence,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,أحتاج إلى مصادر إضافية لفهم الموقف,User169,2,neutral,-0.0238,neutral,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,الناس الشجعان الذين يعيشون المعاناة، يقاتلون ولكنهم يقاومون بشدة,User35,2,positive,0.2205,admiration,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,Bu konuşma ne zaman yapıldı?,User140,1,neutral,-0.0295,neutral,English
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,ما هو مصدر هذا الفيديو؟,User149,3,neutral,-0.0432,neutral,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,Link to the original statement?,User57,1,neutral,-0.0163,neutral,English
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,النصر بإذن الله - الله يثبتكم ويثبت أهل غزة يا رب,User151,1,positive,0.2754,pride,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,اللهم انصر اخواننا المستضعفين في فلسطين وفي كل بلاد المسلمين,Nour_Freedom,3,positive,0.2338,solidarity,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,Watching from India 🇮🇳,User135,8,neutral,-0.0453,neutral,English
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,This man speaks with such dignity and power. A true leader.,User171,0,positive,0.2877,martyrdom,English
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,أحتاج إلى مصادر إضافية لفهم الموقف,User178,1,neutral,-0.0338,neutral,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,متى سيتم نشر البيان القادم؟,User141,20,neutral,0.0245,neutral,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,في أمان الله يا أبو عبيدة,User43,1,neutral,-0.0019,neutral,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,This man speaks with such dignity and power. A true leader.,User9,0,positive,0.4064,leadership,English
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,يا ليت يضعون ترجمة للإنجليزية,User30,3,neutral,0.0074,neutral,Arabic
80UIVO12Ffk,الناطق باسم كتائب القسام: سنذيق العدو هزيمة أكبر مما كان يتوقع أو يتخوف,AlJazeera Arabic  قناة الجزيرة,ما هو مصدر هذا الفيديو؟,User126,5,neutral,-0.0431,neutral,Arabic
dyN_b1wYK2Y,شاهد| كلمة أبو عبيدة الناطق باسم كتائب القسام في اليوم الـ224 من حرب إسرائيل على غزة,AlJazeera Arabic  قناة الجزيرة,أحتاج إلى مصادر إضافية لفهم الموقف,User31,5,neutral,-0.0201,neutral,Arabic
dyN_b1wYK2Y,شاهد| كلمة أبو عبيدة الناطق باسم كتائب القسام في اليوم الـ224 من حرب إسرائيل على غزة,AlJazeera Arabic  قناة الجزيرة,شكرا على المشاركة,User38,2,neutral,0.0168,neutral,Arabic
dyN_b1wYK2Y,شاهد| كلمة أبو عبيدة الناطق باسم كتائب القسام في اليوم الـ224 من حرب إسرائيل على غزة,AlJazeera Arabic  قناة الجزيرة,في أمان الله يا أبو عبيدة,Sarah_France,2,neutral,-0.0197,neutral,Arabic
dyN_b1wYK2Y,شاهد| كلمة أبو عبيدة الناطق باسم كتائب القسام في اليوم الـ224 من حرب إسرائيل على غزة,AlJazeera Arabic  قناة الجزيرة,Does anyone have the full transcript?,User76,2,neutral,0.0183,neutral,English
dyN_b1wYK2Y,شاهد| كلمة أبو عبيدة الناطق باسم كتائب القسام في اليوم الـ224 من حرب إسرائيل على غزة,AlJazeera Arabic  قناة الجزيرة,His words give hope to millions. Long live Palestine!,User24,0,positive,0.3278,hope,English
dyN_b1wYK2Y,شاهد| كلمة أبو عبيدة الناطق باسم كتائب القسام في اليوم الـ224 من حرب إسرائيل على غزة,AlJazeera Arabic  قناة الجزيرة,أريد أن أعرف المزيد عن الوضع الحالي,User53,2,neutral,0.0393,neutral,Arabic
dyN_b1wYK2Y,شاهد| كلمة أبو عبيدة الناطق باسم كتائب القسام في اليوم الـ224 من حرب إسرائيل على غزة,AlJazeera Arabic  قناة الجزيرة,إذا نطق أرعب، وإذا صمت أربك - فإن عاش فهو سيفًا، وإن قُتل فهو شهيدًا 🇵🇸,User111,0,positive,0.2542,eloquence,Arabic
dyN_b1wYK2Y,شاهد| كلمة أبو عبيدة الناطق باسم كتائب القسام في اليوم الـ224 من حرب إسرائيل على غزة,AlJazeera Arabic  قناة الجزيرة,Quelqu'un peut traduire en français?,User90,50,neutral,-0.0175,neutral,English
dyN_b1wYK2Y,شاهد| كلمة أبو عبيدة الناطق باسم كتائب القسام في اليوم الـ224 من حرب إسرائيل على غزة,AlJazeera Arabic  قناة الجزيرة,Bu konuşma ne zaman yapıldı?,User15,1,neutral,0.037,neutral,English
dyN_b1wYK2Y,شاهد| كلمة أبو عبيدة الناطق باسم كتائب القسام في اليوم الـ224 من حرب إسرائيل على غزة,AlJazeera Arabic  قناة الجزيرة,When was this speech recorded?,User66,2,neutral,0.0296,neutral,English
dyN_b1wYK2Y,شاهد| كلمة أبو عبيدة الناطق باسم كتائب القسام في اليوم الـ224 من حرب إسرائيل على غزة,AlJazeera Arabic  قناة الجزيرة,يا ليت يضعون ترجمة للإنجليزية,Mehmet_Turkey,3,neutral,-0.0147,neutral,Arabic
dyN_b1wYK2Y,شاهد| كلمة أبو عبيدة الناطق باسم كتائب القسام في اليوم الـ224 من حرب إسرائيل على غزة,AlJazeera Arabic  قناة الجزيرة,Sad to see this situation continue,User159,1,negative,-0.1755,grief,English
dyN_b1wYK2Y,شاهد| كلمة أبو عبيدة الناطق باسم كتائب القسام في اليوم الـ224 من حرب إسرائيل على غزة,AlJazeera Arabic  قناة الجزيرة,ما هو مصدر هذا الفيديو؟,User185,2,neutral,-0.0179,neutral,Arabic
dyN_b1wYK2Y,شاهد| كلمة أبو عبيدة الناطق باسم كتائب القسام في اليوم الـ224 من حرب إسرائيل على غزة,AlJazeera Arabic  قناة الجزيرة,متى سيتم نشر البيان القادم؟,User178,2,neutral,0.0327,neutral,Arabic
dyN_b1wYK2Y,شاهد| كلمة أبو عبيدة الناطق باسم كتائب القسام في اليوم الـ224 من حرب إسرائيل على غزة,AlJazeera Arabic  قناة الجزيرة,متى سيتم نشر البيان القادم؟,User79,8,neutral,-0.0288,neutral,Arabic
dyN_b1wYK2Y,شاهد| كلمة أبو عبيدة الناطق باسم كتائب القسام في اليوم الـ224 من حرب إسرائيل على غزة,AlJazeera Arabic  قناة الجزيرة,يا ليت يضعون ترجمة للإنجليزية,User41,8,neutral,0.016,neutral,Arabic
dyN_b1wYK2Y,شاهد| كلمة أبو عبيدة الناطق باسم كتائب القسام في اليوم الـ224 من حرب إسرائيل على غزة,AlJazeera Arabic  قناة الجزيرة,يا ليت يضعون ترجمة للإنجليزية,User139,1,neutral,-0.0075,neutral,Arabic
dyN_b1wYK2Y,شاهد| كلمة أبو عبيدة الناطق باسم كتائب القسام في اليوم الـ224 من حرب إسرائيل على غزة,AlJazeera Arabic  قناة الجزيرة,في أمان الله يا أبو عبيدة,User83,25,neutral,-0.0479,neutral,Arabic
dyN_b1wYK2Y,شاهد| كلمة أبو عبيدة الناطق باسم كتائب القسام في اليوم الـ224 من حرب إسرائيل على غزة,AlJazeera Arabic  قناة الجزيرة,إذا نطق أرعب، وإذا صمت أربك - فإن عاش فهو سيفًا، وإن قُتل فهو شهيدًا 🇵🇸,User3,0,positive,0.3796,solidarity,Arabic
dyN_b1wYK2Y,شاهد| كلمة أبو عبيدة الناطق باسم كتائب القسام في اليوم الـ224 من حرب إسرائيل على غزة,AlJazeera Arabic  قناة الجزيرة,Allah'ın izniyle zafer bizimdir! Filistin'e destek Türkiye'den 🇹🇷,User158,3,positive,0.2177,admiration,Turkish
dyN_b1wYK2Y,شاهد| كلمة أبو عبيدة الناطق باسم كتائب القسام في اليوم الـ224 من حرب إسرائيل على غزة,AlJazeera Arabic  قناة الجزيرة,أحتاج إلى مصادر إضافية لفهم الموقف,User42,0,neutral,-0.0282,neutral,Arabic
dyN_b1wYK2Y,شاهد| كلمة أبو عبيدة الناطق باسم كتائب القسام في اليوم الـ224 من حرب إسرائيل على غزة,AlJazeera Arabic  قناة الجزيرة,ما هو مصدر هذا الفيديو؟,Mohammed_Support,1,neutral,-0.0318,neutral,Arabic
dyN_b1wYK2Y,شاهد| كلمة أبو عبيدة الناطق باسم كتائب القسام في اليوم الـ224 من حرب إسرائيل على غزة,AlJazeera Arabic  قناة الجزيرة,Link to the original statement?,User141,0,neutral,0.0431,neutral,English
dyN_b1wYK2Y,شاهد| كلمة أبو عبيدة الناطق باسم كتائب القسام في اليوم الـ224 من حرب إسرائيل على غزة,AlJazeera Arabic  قناة الجزيرة,Can someone explain the context?,User135,1,neutral,-0.0167,neutral,English
dyN_b1wYK2Y,شاهد| كلمة أبو عبيدة الناطق باسم كتائب القسام في اليوم الـ224 من حرب إسرائيل على غزة,AlJazeera Arabic  قناة الجزيرة,الناس الشجعان الذين يعيشون المعاناة، يقاتلون ولكنهم يقاومون بشدة,User7,1,positive,0.2445,admiration,Arabic
dyN_b1wYK2Y,شاهد| كلمة أبو عبيدة الناطق باسم كتائب القسام في اليوم الـ224 من حرب إسرائيل على غزة,AlJazeera Arabic  قناة الجزيرة,Bu konuşma ne zaman yapıldı?,User98,15,neutral,-0.007,neutral,English
